date,total_cases,new_cases,normalized_new_cases,new_cases_smoothed,total_deaths,new_deaths,normalized_new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
20200702,2750689,56636,0.188496382,46319.714,129035,710,0.15858834,543.286,8310.172,171.104,139.938,389.831,2.145,1.641,1.25,,,,,,,,,858201,39079579,118.064,2.593,761588,2.301,0.066,15.2,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200703,2802040,51351,0.170906804,47084.286,129705,670,0.149653786,549.286,8465.31,155.138,142.247,391.855,2.024,1.659,1.23,,,,,,,,,800069,39879648,120.481,2.417,760234,2.297,0.068,14.7,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200704,2847733,45693,0.152075803,47707.571,130020,315,0.070359616,522.429,8603.354,138.044,144.13,392.807,0.952,1.578,1.22,,,,,,,,,620335,40499983,122.355,1.874,749799,2.265,0.07,14.3,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200705,2898480,50747,0.168896566,49138,130346,326,0.072816618,523.429,8756.667,153.313,148.452,393.791,0.985,1.581,1.22,,,,,,,,,526664,41026647,123.947,1.591,744198,2.248,0.07,14.3,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,17.48
20200706,2941586,43106,0.143465729,49396.143,130723,377,0.084208175,522.143,8886.896,130.229,149.232,394.93,1.139,1.577,1.21,,,,,,,,,724951,41751598,126.137,2.19,752844,2.274,0.071,14.1,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200707,3002247,60661,0.201892419,51430.571,131884,1161,0.259325441,608.714,9070.16,183.264,155.378,398.438,3.508,1.839,1.22,,,,,,,,,902604,42654202,128.864,2.727,759564,2.295,0.072,13.9,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200708,3062366,60119,0.20008853,52616.143,132707,823,0.183828457,626,9251.787,181.627,158.96,400.924,2.486,1.891,1.21,,,,,,,,,980046,43634248,131.824,2.961,773267,2.336,0.073,13.7,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200709,3124875,62509,0.208042947,53455.143,133727,1020,0.227831137,670.286,9440.634,188.847,161.495,404.006,3.082,2.025,1.21,,,,,,,,,1011343,44645591,134.88,3.055,795145,2.402,0.072,13.9,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200710,3192932,68057,0.226507845,55841.714,134543,816,0.18226491,691.143,9646.243,205.609,168.705,406.471,2.465,2.088,1.2,,,,,,,,,1014781,45660372,137.946,3.066,825818,2.495,0.072,13.9,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200711,3252949,60017,0.199749053,57888,135272,729,0.162832254,750.286,9827.562,181.319,174.887,408.673,2.202,2.267,1.2,,,,,,,,,839848,46500220,140.483,2.537,857177,2.59,0.072,13.9,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200712,3311373,58424,0.194447218,58984.714,135744,472,0.105427742,771.143,10004.068,176.506,178.2,410.099,1.426,2.33,1.19,,,,,,,,,698064,47198284,142.592,2.109,881662,2.664,0.073,13.7,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,22.72
20200713,3370303,58930,0.196131291,61245.286,136192,448,0.100067009,781.286,10182.103,178.035,185.03,411.453,1.353,2.36,1.18,,,,,,,,,867670,48065954,145.213,2.621,902051,2.725,0.073,13.7,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200714,3438354,68051,0.226487875,62301,137121,929,0.207505026,748.143,10387.693,205.591,188.219,414.26,2.807,2.26,1.17,,,,,,,,,1003390,49069344,148.245,3.031,916449,2.769,0.072,13.9,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200715,3506444,68090,0.226617675,63439.714,138095,974,0.217556399,769.714,10593.402,205.708,191.659,417.202,2.943,2.325,1.15,9252,27.951,33804,102.126,,,,,1034887,50104231,151.371,3.127,924283,2.792,0.072,13.9,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200716,3582310,75866,0.25249782,65347.857,139050,955,0.213312486,760.429,10822.602,229.201,197.424,420.087,2.885,2.297,1.13,9800,29.607,38587,116.576,,,,,1028576,51132807,154.479,3.107,926745,2.8,0.073,13.7,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200717,3654546,72236,0.240416425,65944.857,139975,925,0.20661157,776,11040.836,218.234,199.228,422.882,2.795,2.344,1.11,10705,32.341,40117,121.198,,,,,1046942,52179749,157.641,3.163,931340,2.814,0.073,13.7,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200718,3717082,62536,0.208132809,66304.714,140833,858,0.191646192,794.429,11229.765,188.929,200.315,425.474,2.592,2.4,1.1,10970,33.142,40450,122.204,,,,,910504,53090253,160.392,2.751,941433,2.844,0.073,13.7,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200719,3777538,60456,0.201210136,66595,141318,485,0.108331472,796.286,11412.41,182.645,201.192,426.939,1.465,2.406,1.09,10277,31.048,37963,114.691,,,,,718050,53808303,162.562,2.169,944288,2.853,0.072,13.9,tests performed,,,,,,,,,,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,25.58
20200720,3839645,62107,0.206705008,67048.857,141881,563,0.125753853,812.714,11600.043,187.633,202.563,428.64,1.701,2.455,1.07,11297,34.13,41190,124.44,,,,,907498,54715801,165.303,2.742,949978,2.87,0.072,13.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200721,3904106,64461,0.214539609,66536,142966,1085,0.242349788,835,11794.788,194.745,201.013,431.918,3.278,2.523,1.05,11463,34.631,42216,127.54,,,,,1035914,55751715,168.433,3.13,954624,2.884,0.072,13.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200722,3974685,70579,0.234901585,66891.571,144191,1225,0.273620728,870.857,12008.016,213.228,202.088,435.619,3.701,2.631,1.04,12464,37.655,46087,139.235,,,,,1109154,56860869,171.784,3.351,965234,2.916,0.07,14.3,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200723,4043130,68445,0.227799189,65831.429,145261,1070,0.23899933,887.286,12214.797,206.781,198.885,438.851,3.233,2.681,1.03,13782,41.637,47535,143.609,,,,,1083325,57944194,175.057,3.273,973055,2.94,0.069,14.5,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200724,4116449,73319,0.244020875,65986.143,146367,1106,0.247040429,913.143,12436.302,221.506,199.352,442.193,3.341,2.759,1.02,13600,41.087,46693,141.065,,,,,1074162,59018356,178.302,3.245,976944,2.951,0.067,14.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200725,4181402,64953,0.216177087,66331.429,147298,931,0.207951753,923.571,12632.533,196.231,200.395,445.006,2.813,2.79,1.01,14254,43.063,51494,155.57,,,,,881666,59900022,180.965,2.664,972824,2.939,0.067,14.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200726,4236218,54816,0.182439044,65525.714,147829,531,0.11860621,930.143,12798.139,165.606,197.961,446.61,1.604,2.81,1.01,12263,37.048,43185,130.467,,,33618,101.564,677116,60577138,183.011,2.046,966976,2.921,0.067,14.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,28.38
20200727,4293001,56783,0.188985629,64765.143,148956,1127,0.25173107,1010.714,12969.688,171.548,195.664,450.015,3.405,3.053,1,14091,42.571,46817,141.44,,,,,797188,61374326,185.419,2.408,951218,2.874,0.066,15.2,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200728,4359413,66412,0.221032943,65043.857,150287,1331,0.297297297,1045.857,13170.327,200.639,196.506,454.036,4.021,3.16,0.99,14453,43.664,47859,144.588,,,,,966267,62340593,188.339,2.919,941268,2.844,0.066,15.2,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200729,4431286,71873,0.239208286,65228.714,151698,1411,0.315166406,1072.429,13387.464,217.137,197.064,458.298,4.263,3.24,0.98,13899,41.991,45371,137.071,,,,,1039841,63380434,191.48,3.141,931366,2.814,0.067,14.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200730,4498752,67466,0.224540874,65088.857,152929,1231,0.274960911,1095.429,13591.287,203.823,196.642,462.017,3.719,3.309,0.96,14551,43.96,46616,140.833,,,,,1037638,64418072,194.615,3.135,924840,2.794,0.066,15.2,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200731,4567464,68712,0.228687821,64430.714,154164,1235,0.275854367,1113.857,13798.875,207.587,194.653,465.749,3.731,3.365,0.95,14510,43.837,45992,138.948,,,,,989715,65407787,197.605,2.99,912776,2.758,0.066,15.2,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200801,4623665,56201,0.187048612,63180.429,155257,1093,0.244136699,1137,13968.665,169.79,190.876,469.051,3.302,3.435,0.93,14274,43.124,50168,151.564,,,,,792236,66200023,199.998,2.393,900000,2.719,0.067,14.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200802,4669233,45568,0.151659777,61859.286,155694,437,0.097610007,1123.571,14106.331,137.667,186.885,470.371,1.32,3.394,0.92,13966,42.193,50164,151.552,,,38410,116.041,624083,66824106,201.884,1.885,892424,2.696,0.067,14.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,27.98
20200803,4714734,45501,0.151436787,60247.571,156276,582,0.129997766,1045.714,14243.795,137.464,182.015,472.129,1.758,3.159,0.91,14222,42.966,45371,137.071,,,,,776137,67600243,204.229,2.345,889417,2.687,0.066,15.2,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200804,4773508,58774,0.195612091,59156.429,157558,1282,0.286352468,1038.714,14421.359,177.564,178.719,476.002,3.873,3.138,0.92,14106,42.616,45152,136.41,,,,,882168,68482411,206.894,2.665,877403,2.651,0.066,15.2,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200805,4827974,54466,0.181274171,56669.714,158997,1439,0.321420594,1042.714,14585.908,164.549,171.206,480.35,4.347,3.15,0.91,14030,42.386,44620,134.803,,,,,964713,69447124,209.808,2.915,866670,2.618,0.065,15.4,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200806,4887323,59349,0.19752581,55510.143,160242,1245,0.278088005,1044.714,14765.208,179.301,167.703,484.111,3.761,3.156,0.92,13858,41.867,43803,132.334,,,,,989308,70436432,212.797,2.989,859766,2.597,0.064,15.6,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200807,4946626,59303,0.197372713,54166,161479,1237,0.276301094,1045,14944.37,179.162,163.642,487.848,3.737,3.157,0.91,13734,41.492,43124,130.283,,,,,1014841,71451273,215.863,3.066,863355,2.608,0.062,16.1,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200808,5000760,54134,0.180169206,53870.714,162557,1078,0.240786241,1042.857,15107.915,163.546,162.75,491.105,3.257,3.151,0.92,13360,40.362,41630,125.769,,,,,815366,72266639,218.326,2.463,866659,2.618,0.061,16.4,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200809,5046529,45769,0.152328747,53899.429,163081,524,0.117042662,1055.286,15246.189,138.274,162.837,492.688,1.583,3.188,0.93,13122,39.643,41439,125.192,,,33269,100.51,626432,72893071,220.219,1.893,866995,2.619,0.06,16.7,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,26.68
20200810,5094135,47606,0.158442665,54200.143,163716,635,0.141836051,1062.857,15390.013,143.824,163.745,494.606,1.918,3.211,0.93,13139,39.695,42016,126.936,,,,,784420,73677491,222.589,2.37,868178,2.623,0.059,16.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200811,5142138,48003,0.159763963,52661.429,164736,1020,0.227831137,1025.429,15535.036,145.023,159.097,497.688,3.082,3.098,0.92,13028,39.359,41586,125.636,,,,,908445,74585936,225.333,2.745,871932,2.634,0.059,16.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200812,5198178,56040,0.18651277,52886.286,166234,1498,0.334599062,1033.857,15704.34,169.304,159.776,502.214,4.526,3.123,0.92,12836,38.779,41774,126.204,,,,,1027927,75613863,228.439,3.105,880963,2.661,0.057,17.5,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200813,5249494,51316,0.170790316,51738.714,167302,1068,0.238552602,1008.571,15859.372,155.032,156.309,505.44,3.227,3.047,0.92,12561,37.948,41041,123.99,,,,,979651,76593514,231.398,2.96,879583,2.657,0.057,17.5,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200814,5314830,65336,0.217451791,52600.571,168639,1337,0.29863748,1022.857,16056.76,197.388,158.913,509.479,4.039,3.09,0.92,12480,37.704,39934,120.646,,,,,960697,77554211,234.301,2.902,871848,2.634,0.056,17.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200815,5361781,46951,0.156262689,51574.429,169639,1000,0.22336386,1011.714,16198.605,141.845,155.813,512.5,3.021,3.057,0.9,12235,36.963,38737,117.029,,,,,767455,78321666,236.619,2.319,865004,2.613,0.056,17.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200816,5400993,39212,0.130505688,50637.714,170257,618,0.138038865,1025.143,16317.069,118.464,152.983,514.367,1.867,3.097,0.9,11963,36.142,38802,117.226,,,31663,95.658,572453,78894119,238.349,1.729,857293,2.59,0.055,18.2,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,27.34
20200817,5437645,36652,0.121985476,49072.857,170750,493,0.110118383,1004.857,16427.799,110.73,148.255,515.857,1.489,3.036,0.89,11934,36.054,38996,117.812,,,,,676202,79570321,240.392,2.043,841833,2.543,0.056,17.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200818,5482678,45033,0.149879186,48648.571,171977,1227,0.274067456,1034.429,16563.849,136.05,146.973,519.564,3.707,3.125,0.89,11948,36.096,38926,117.6,,,,,894725,80465046,243.095,2.703,839873,2.537,0.055,18.2,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200819,5529998,47320,0.157490798,47402.857,173315,1338,0.298860844,1011.571,16706.809,142.96,143.21,523.606,4.042,3.056,0.88,11561,34.927,38013,114.842,,,,,1004421,81469467,246.129,3.034,836515,2.527,0.054,18.5,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200820,5574039,44041,0.146577604,46363.571,174419,1104,0.246593701,1016.714,16839.862,133.053,140.07,526.941,3.335,3.072,0.88,11234,33.939,37261,112.57,,,,,995733,82465200,249.138,3.008,838812,2.534,0.053,18.9,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200821,5622882,48843,0.162559658,44007.429,175510,1091,0.243689971,981.571,16987.423,147.561,132.952,530.237,3.296,2.965,0.88,10962,33.118,35791,108.129,,,,,964824,83430024,252.052,2.915,839402,2.536,0.051,19.6,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200822,5665946,43064,0.143325945,43452.143,176419,909,0.203037748,968.571,17117.525,130.102,131.274,532.984,2.746,2.926,0.89,10762,32.513,34849,105.283,,,,,794062,84224086,254.451,2.399,843203,2.547,0.05,20,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200823,5700193,34247,0.113981136,42742.857,176964,545,0.121733304,958.143,17220.989,103.464,129.131,534.63,1.647,2.895,0.9,10720,32.386,34568,104.434,,,30343,91.67,561576,84785662,256.148,1.697,841649,2.543,0.05,20,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,25.33
20200824,5736675,36482,0.12141968,42718.571,177439,475,0.106097833,955.571,17331.206,110.217,129.058,536.065,1.435,2.887,0.91,10677,32.257,34740,104.954,,,,,666124,85451786,258.16,2.012,840209,2.538,0.05,20,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200825,5777029,40354,0.134306501,42050.143,178674,1235,0.275854367,956.714,17453.12,121.914,127.039,539.796,3.731,2.89,0.92,10591,31.997,34460,104.108,,,,,904878,86356664,260.894,2.734,841660,2.543,0.049,20.4,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200826,5822201,45172,0.150341807,41743.286,179838,1164,0.259995533,931.857,17589.59,136.47,126.112,543.313,3.517,2.815,0.93,10369,31.326,33585,101.464,,,,,1017106,87373770,263.967,3.073,843472,2.548,0.049,20.4,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200827,5867594,45393,0.151077341,41936.429,180953,1115,0.249050704,933.429,17726.728,137.138,126.695,546.681,3.369,2.82,0.93,9886,29.867,33246,100.44,,,,,1019548,88393318,267.047,3.08,846874,2.559,0.049,20.4,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200828,5914426,46832,0.155866632,41649.143,181930,977,0.218226491,917.143,17868.214,141.485,125.827,549.633,2.952,2.771,0.93,9866,29.806,31900,96.374,,,,,986296,89379614,270.027,2.98,849941,2.568,0.049,20.4,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200829,5957180,42754,0.1422942,41604.857,182832,902,0.201474201,916.143,17997.379,129.165,125.693,552.358,2.725,2.768,0.94,9696,29.293,31240,94.38,,,,,797995,90177609,272.438,2.411,850503,2.569,0.049,20.4,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200830,5991584,34404,0.114503664,41627.286,183286,454,0.101407192,903.143,18101.317,103.939,125.761,553.73,1.372,2.729,0.95,9548,28.846,31129,94.045,,,29896,90.32,614026,90791635,274.293,1.855,857996,2.592,0.048,20.8,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,21.54
20200831,6026946,35362,0.117692088,41467.286,183827,541,0.120839848,912.571,18208.15,106.833,125.278,555.364,1.634,2.757,0.95,9512,28.737,31430,94.954,,,,,661027,91452662,276.29,1.997,857268,2.59,0.048,20.8,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200901,6068792,41846,0.139272187,41680.429,184855,1028,0.229618048,883,18334.572,126.422,125.922,558.47,3.106,2.668,0.96,9473,28.619,31144,94.09,,,,,906248,92358910,279.028,2.738,857464,2.591,0.048,20.8,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200902,6109810,41018,0.136516431,41087,185933,1078,0.240786241,870.714,18458.493,123.92,124.129,561.727,3.257,2.631,0.95,9362,28.284,30864,93.244,,,,,1025746,93384656,282.127,3.099,858698,2.594,0.048,20.8,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200903,6154061,44251,0.147276527,40923.857,186970,1037,0.231628323,859.571,18592.181,133.688,123.636,564.86,3.133,2.597,0.95,9231,27.888,30346,91.679,,,,,1031628,94416284,285.243,3.117,860424,2.599,0.047,21.3,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200904,6204443,50382,0.16768177,41431,187927,957,0.213759214,856.714,18744.391,152.21,125.168,567.751,2.891,2.588,0.94,9224,27.867,29923,90.401,,,,,998207,95414491,288.259,3.016,862125,2.605,0.048,20.8,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200905,6247601,43158,0.143638796,41488.714,188689,762,0.170203261,836.714,18874.777,130.386,125.343,570.053,2.302,2.528,0.93,9088,27.456,28885,87.265,,,,,815681,96230172,290.723,2.464,864652,2.612,0.047,21.3,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200906,6278819,31218,0.103899994,41033.571,189159,470,0.104981014,839,18969.09,94.313,123.968,571.473,1.42,2.535,0.9,9003,27.199,28356,85.667,,,27109,81.9,564830,96795002,292.43,1.706,857624,2.591,0.048,20.8,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,19.29
20200907,6302432,23613,0.078588973,39355.143,189455,296,0.066115702,804,19040.428,71.338,118.897,572.367,0.894,2.429,0.89,8967,27.09,28573,86.323,,,,,414088,97209090,293.681,1.251,822347,2.484,0.048,20.8,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200908,6329658,27226,0.090613788,37266.571,189906,451,0.100737101,721.571,19122.681,82.253,112.587,573.73,1.363,2.18,0.89,8966,27.087,28938,87.425,,,,,662624,97871714,295.683,2.002,787543,2.379,0.047,21.3,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
20200909,6363707,34049,0.113322151,36271,191066,1160,0.259102077,733.286,19225.547,102.866,109.579,577.234,3.505,2.215,0.92,8778,26.519,28762,86.894,,,,,957738,98829452,298.576,2.893,777828,2.35,0.047,21.3,tests performed,,,,,,,,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.926,
